Order_ID,Customer_ID,Product_ID,Product_Name,Quantity,Unit_Price,Discount_Amount,Tax_Amount,Shipping_Charge,Payment_Mode,Order_Status,Total_Amount,Order_Date_New,Customers_name,Gender,Age,Email,Phone,City,State,Country,Pincode,Registration_Date,Membership_label,Loyalty_Points,Preferred_Device,Date_of_Birth_New,Payment_ID,Payment_Status,tarnsaction_fee,Refund_Amount,Refund_Date_New,Payments_Dates,Category,Sub_Category,Brand,SKU,Cost_Price,Selling_Price,Profit_Margin,Discount,Stock_Quantity,Reorder_Level,Product_Rating,Product_Status,Launch_Dates_New
ORD-603,0000-603,PD-285,Cobb Bags Model 285,2,39034,2533,670,100,Debit Card,Cancelled,76305,2023-04-09,Sneha Das,Female,29,sneha603@example.com,9602098278,Bengaluru,Karnataka,India,417103,45571,Elite,1334,Mobile App,1996-02-14,PAY-30603,Success,172.88,0.0,,2023-04-09,Fashion,Bags,Cobb,SKU-FAS-0285,16536,28334,0.41639,20,1192,165,4.6,Active,2024-07-25
ORD-661,0000-661,PD-283,Nicobar Decor Model 283,2,30245,849,1218,0,COD,Delivered,60859,2023-12-18,Ritu Das,Male,26,ritu661@example.com,9602098336,Mumbai,Maharashtra,India,502672,45574,New,49,Mobile App,1999-08-17,PAY-30661,Success,32.23,0.0,,2023-12-18,Home,Decor,Nicobar,SKU-HOM-0283,6465,20317,0.681794,34,1558,60,3.9,Discontinued,2023-04-10
ORD-848,0000-848,PD-458,LG Kitchen Model 458,3,36447,3951,1530,50,Debit Card,Returned,106970,2023-02-23,Ritu Chatterjee,Male,37,ritu848@example.com,9602098523,Ahmedabad,Gujarat,India,680730,46035,New,95,Mobile Mobile App,1989-01-19,PAY-30848,Failed,261.37,6537.0,2023-08-27,2023-02-23,Home,Kitchen,LG,SKU-HOM-0458,3522,9644,0.634799,22,206,53,3.4,Active,2025-08-11
ORD-905,0000-905,PD-182,Asics Outdoor Model 182,1,20403,1599,143,0,Credit Card,Delivered,18947,2023-10-06,Ritu Kumar,Male,58,ritu905@example.com,9602098580,Delhi,Delhi,India,348583,45452,Elite,1500,Desktop site,1967-10-21,PAY-30905,Success,109.27,0.0,,2023-10-06,Sports,Outdoor,Asics,SKU-SPO-0182,14568,17603,0.172414,37,214,93,4.1,Active,2025-02-07
ORD-1098,0000-1098,PD-008,Campus Fitness Model 8,1,34591,474,1632,0,Credit Card,Delivered,35749,2023-11-19,Ananya Chatterjee,Female,51,ananya1098@example.com,9602098773,Ahmedabad,Gujarat,India,406770,45928,VIP,6642 pts,Mobile Mobile App,1974-07-30,PAY-31098,Success,52.13,0.0,,2023-11-19,Sports,Fitness,Campus,SKU-SPO-0008,27582,41451,0.334588,39,629,167,3.5,Active,2024-01-26
ORD-1144,0000-1144,PD-204,Aqualogica Skincare Model 204,2,11235,1452,75,50,Credit Card,Delivered,21143,2023-12-17,Aarav Mehta,Female,47,aarav1144@example.com,9602098819,Jaipur,Rajasthan,India,491546,45812,Elite,1754,Mobile App,1978-05-13,PAY-31144,Success,221.25,0.0,,2023-12-17,Beauty,Skincare,Aqualogica,SKU-BEA-0204,8036,18633,0.568722,55,1412,144,3.4,Active,2024-06-28
ORD-1498,0000-1498,PD-246,Jockey Sportswear Model 246,1,25876,4433,743,50,Net Banking,Cancelled,22236,2023-07-13,Priya Mehta,Other,28,priya1498@example.com,9602099173,Ahmedabad,Gujarat,India,506700,45942,Elite,1800,Desktop site,1997-09-15,PAY-31498,Success,9.25,0.0,,2023-07-13,Sports,Sportswear,Jockey,SKU-SPO-0246,2168,10889,0.8009,33,22,100,2.6,Discontinued,2024-11-10
ORD-1577,0000-1577,PD-329,FabIndia Shoes Model 329,1,26008,1678,1891,150,Debit Card,Delivered,26371,2023-04-30,Aakash Kumar,Female,46,aakash1577@example.com,9602099252,Kolkata,West Bengal,India,735671,45838,Elite,1800,Mobile App,1980-01-18,PAY-31577,Failed,162.55,13784.0,2023-08-12,2023-04-30,Fashion,Shoes,FabIndia,SKU-FAS-0329,24030,24502,0.0192637,22,1526,131,4.0,Active,2023-11-19
ORD-1749,0000-1749,PD-227,Biotique Skincare Model 227,4,33698,3499,858,0,UPI,Delivered,132151,2023-03-13,Ritu Chatterjee,Other,30,ritu1749@example.com,9602099424,Jaipur,Rajasthan,India,759432,45971,New,137,Mobile App,1995-10-25,PAY-31749,Failed,22.19,1892.0,2023-07-29,2023-03-13,Beauty,Skincare,Biotique,SKU-BEA-0227,8003,8830,0.093658,50,1336,106,3.7,Active,2025-03-15
ORD-1863,0000-1863,PD-253,MamaEarth Skincare Model 253,4,18886,3058,1992,50,COD,Delivered,74528,2023-01-26,Kiran Kumar,Female,44,kiran1863@example.com,9602099538,Bengaluru,Karnataka,India,643314,45323,Elite,1980,Mobile Mobile App,1981-09-10,PAY-31863,Success,227.02,0.0,,2023-01-26,Beauty,Skincare,MamaEarth,SKU-BEA-0253,8922,23221,0.615779,15,1649,157,4.9,Discontinued,2025-11-12
ORD-1957,0000-1957,PD-193,Nicobar Decor Model 193,3,36135,276,1253,100,Net Banking,Returned,109482,2023-02-05,Kiran Chatterjee,Other,46,kiran1957@example.com,9602099632,Kolkata,West Bengal,India,993505,45040,Elite,1634,Mobile App,1979-03-04,PAY-31957,Success,229.15,0.0,,2023-02-05,Home,Decor,Nicobar,SKU-HOM-0193,1103,2021,0.454231,45,1277,60,3.9,Active,2023-04-08
ORD-2552,0000-2552,PD-425,Lakme Haircare Model 425,4,11255,1283,1600,150,Debit Card,Delivered,45487,2023-03-26,Ritu Mehta,Female,51,ritu2552@example.com,9602100227,Delhi,Delhi,India,606499,45851,New,102,Mobile Mobile App,1974-06-28,PAY-32552,Failed,14.55,2191.0,2023-09-25,2023-03-26,Beauty,Haircare,Lakme,SKU-BEA-0425,26944,32178,0.162658,15,239,39,3.5,Active,2023-10-05
ORD-2671,0000-2671,PD-246,Jockey Sportswear Model 246,1,19422,3064,92,150,COD,Returned,16600,2023-05-19,Aakash Iyer,Male,25,aakash2671@example.com,9602100346,Mumbai,Maharashtra,India,431530,45918,Elite,1564,Desktop site,2000-11-18,PAY-32671,Success,98.67,0.0,,2023-05-19,Sports,Sportswear,Jockey,SKU-SPO-0246,2168,10889,0.8009,33,22,100,2.6,Discontinued,2024-11-10
ORD-2693,0000-2693,PD-394,Sports Sun Outdoor Model 394,2,25634,3554,1870,50,Net Banking,Cancelled,49634,2023-01-22,Vikas Gupta,Female,33,vikas2693@example.com,9602100368,Bengaluru,Karnataka,India,567908,45928,New,102,Mobile Mobile App,1992-08-11,PAY-32693,Success,243.76,0.0,,2023-01-22,Sports,Outdoor,Sports Sun,SKU-SPO-0394,23806,31242,0.238013,30,1367,81,2.6,Active,2023-07-27
ORD-2971,0000-2971,PD-294,Croma Mobile Model 294,4,10756,3945,691,50,Credit Card,Delivered,39820,2023-04-16,Amit Iyer,Male,38,amit2971@example.com,9602100646,Mumbai,Maharashtra,India,734442,45880,Elite,1106,Mobile App,1987-08-03,PAY-32971,Success,206.34,0.0,,2023-04-16,Electronics,Mobile,Croma,SKU-ELE-0294,27859,42551,0.34528,14,978,36,3.2,Active,2024-12-09
ORD-3204,0000-3204,PD-355,Roadster Shoes Model 355,1,22480,2210,1238,50,UPI,Delivered,21558,2023-04-21,Vikas Das,Other,22,vikas3204@example.com,9602100879,Chennai,Tamil Nadu,India,259468,45400,New,102,Mobile Mobile App,2003-06-26,PAY-33204,Success,55.89,0.0,,2023-04-21,Fashion,Shoes,Roadster,SKU-FAS-0355,12692,23338,0.456166,5,1575,121,3.7,Active,2023-12-20
ORD-3509,0000-3509,PD-071,Boat TV Model 71,4,27864,3680,1753,100,UPI,Delivered,109629,2023-01-12,Pooja Singh,Female,22,pooja3509@example.com,9602101184,Jaipur,Rajasthan,India,130206,44857,Elite,1106,Desktop site,2003-06-14,PAY-33509,Success,32.43,0.0,,2023-01-12,Electronics,TV,Boat,SKU-ELE-0071,8232,13297,0.380913,44,1078,174,3.7,Active,2024-01-06
ORD-3613,0000-3613,PD-125,Cookware Kitchen Model 125,1,3901,2942,870,0,COD,Delivered,1829,2023-05-13,Aarav Sharma,Male,18,aarav3613@example.com,9602101288,Bengaluru,Karnataka,India,325776,44910,New,102,Mobile Mobile App,2007-02-19,PAY-33613,Success,117.05,0.0,,2023-05-13,Home,Kitchen,Cookware,SKU-HOM-0125,9449,12786,0.260989,38,3,156,5.0,Active,2023-04-08
ORD-3654,0000-3654,PD-274,Zudio Bags Model 274,3,9594,3727,649,50,Net Banking,Delivered,25754,2023-03-06,Ananya Sharma,Female,58,ananya3654@example.com,9602101329,Chennai,Tamil Nadu,India,203283,45974,New,102,Mobile Mobile App,1967-02-21,PAY-33654,Success,16.09,0.0,,2023-03-06,Fashion,Bags,Zudio,SKU-FAS-0274,23358,33982,0.312636,5,1707,175,4.2,Active,2025-06-09
ORD-3665,0000-3665,PD-467,Croma Headphones Model 467,2,21841,1652,1772,0,Debit Card,Delivered,43802,2023-07-14,Pooja Verma,Other,26,pooja3665@example.com,9602101340,Hyderabad,Telangana,India,336601,45193,New,102,Desktop site,1999-11-08,PAY-33665,Success,238.33,0.0,,2023-07-14,Electronics,Headphones,Croma,SKU-ELE-0467,23458,31489,0.255041,51,472,118,4.3,Active,2022-08-24
ORD-3713,0000-3713,PD-075,Zooper Watches Model 75,2,18962,4098,1282,50,Credit Card,Delivered,35158,2023-03-23,Aakash Kumar,Other,31,aakash3713@example.com,9602101388,Bengaluru,Karnataka,India,562198,44987,New,102,Desktop site,1994-03-28,PAY-33713,Success,18.77,0.0,,2023-03-23,Fashion,Watches,Zooper,SKU-FAS-0075,5264,19100,0.724398,58,1217,107,4.0,Active,2024-08-13
ORD-3816,0000-3816,PD-328,LG Laptop Model 328,1,20852,645,1294,100,COD,Delivered,21601,2023-07-18,Neha Das,Male,54,neha3816@example.com,9602101491,Pune,Maharashtra,India,945444,44976,New,102,Mobile App,1971-10-30,PAY-33816,Success,22.82,0.0,,2023-07-18,Electronics,Laptop,LG,SKU-ELE-0328,20674,30881,0.330527,14,973,117,3.3,Active,2025-03-06
ORD-4221,0000-4221,PD-466,Huawei Mobile Model 466,3,11572,4989,1087,0,UPI,Delivered,30814,2023-10-05,Neha Chatterjee,Other,35,neha4221@example.com,9602101896,Mumbai,Maharashtra,India,433705,45114,New,102,Mobile Mobile App,1990-04-25,PAY-34221,Success,16.72,0.0,,2023-10-05,Electronics,Mobile,Huawei,SKU-ELE-0466,16229,25605,0.366178,28,938,140,2.8,Active,2023-10-30
ORD-4258,0000-4258,PD-229,Zudio Bags Model 229,2,17577,3745,1280,150,COD,Delivered,32839,2023-02-19,Rohan Gupta,Male,24,rohan4258@example.com,9602101933,Ahmedabad,Gujarat,India,145757,45984,New,102,Mobile App,2001-11-24,PAY-34258,Success,146.84,0.0,,2023-02-19,Fashion,Bags,Zudio,SKU-FAS-0229,5696,6004,0.0512991,55,73,200,3.5,Active,2022-02-27
ORD-4351,0000-4351,PD-227,Biotique Skincare Model 227,4,12867,644,1376,0,Net Banking,Delivered,52200,2023-10-09,Aarav Mehta,Other,55,aarav4351@example.com,9602102026,Mumbai,Maharashtra,India,589882,45491,New,102,Desktop site,1971-02-04,PAY-34351,Success,99.48,0.0,,2023-10-09,Beauty,Skincare,Biotique,SKU-BEA-0227,8003,8830,0.093658,50,1336,106,3.7,Active,2025-03-15
ORD-4480,0000-4480,PD-232,Nelon's Kitchen Model 232,3,2426,3839,840,100,Net Banking,Delivered,4379,2023-04-22,Priya Patel,Male,22,priya4480@example.com,9602102155,Lucknow,Uttar Pradesh,India,443790,44951,New,102,Mobile Mobile App,2003-06-16,PAY-34480,Success,288.12,0.0,,2023-04-22,Home,Kitchen,Nelon's,SKU-HOM-0232,24971,26702,0.0648266,48,1916,58,2.7,Active,2024-02-27
ORD-4908,0000-4908,PD-311,Biotique Makeup Model 311,3,32862,1233,1782,100,COD,Delivered,99235,2023-07-13,Rahul Gupta,Male,27,rahul4908@example.com,9602102583,Ahmedabad,Gujarat,India,454150,45929,Elite,1106,Desktop site,1998-10-28,PAY-34908,Success,284.8,0.0,,2023-07-13,Beauty,Makeup,Biotique,SKU-BEA-0311,5685,12320,0.538555,12,1676,101,3.1,Discontinued,2022-04-13
ORD-4929,0000-4929,PD-450,Durian Furniture Model 450,2,3907,2340,800,100,Net Banking,Delivered,6374,2023-08-04,Ritu Sharma,Other,64,ritu4929@example.com,9602102604,Jaipur,Rajasthan,India,908845,45448,VIP,2943 pts,Desktop site,1961-09-06,PAY-34929,Success,78.58,0.0,,2023-08-04,Home,Furniture,Durian,SKU-HOM-0450,7274,9098,0.200484,54,1140,147,2.7,Active,2025-12-28
ORD-783,0000-783,PD-349,Iconic Makeup Model 349,1,14492,2172,566,150,Debit Card,Delivered,13036,2023-06-07,Sneha Iyer,Male,54,sneha783@example.com,9602098458,Bengaluru,Karnataka,India,318987,45224,New,79,Mobile Mobile App,1971-12-16,PAY-30783,Success,227.65,0.0,,2023-06-07,Beauty,Makeup,Iconic,SKU-BEA-0349,14138,20483,0.309769,11,1596,172,4.5,Active,2024-04-10
ORD-911,0000-911,PD-440,Iconic Skincare Model 440,1,8772,496,783,0,Net Banking,Delivered,9059,2023-03-10,Kavita Chatterjee,Male,37,kavita911@example.com,9602098586,Mumbai,Maharashtra,India,977663,45262,VIP,6834 pts,Mobile App,1988-12-14,PAY-30911,Success,35.54,0.0,,2023-03-10,Beauty,Skincare,Iconic,SKU-BEA-0440,21899,32739,0.331104,31,507,72,3.3,Active,2023-09-01
ORD-943,0000-943,PD-358,Lakme Makeup Model 358,2,36390,3313,1514,50,Net Banking,Delivered,71031,2023-03-24,Rahul Sharma,Female,51,rahul943@example.com,9602098618,Bengaluru,Karnataka,India,833689,45362,Elite,1500,Desktop site,1974-11-02,PAY-30943,Failed,228.31,28979.0,2024-01-09,2023-03-24,Beauty,Makeup,Lakme,SKU-BEA-0358,28347,31070,0.0876408,60,1362,160,4.3,Discontinued,2023-12-06
ORD-947,0000-947,PD-053,White Oak Decor Model 53,1,15687,2863,357,150,UPI,Delivered,13331,2023-11-04,Rahul Mehta,Other,44,rahul947@example.com,9602098622,Bengaluru,Karnataka,India,602597,45423,Elite,1500,Mobile App,1982-01-03,PAY-30947,Failed,197.79,1365.0,2024-04-13,2023-11-04,Home,Decor,White Oak,SKU-HOM-0053,8794,15121,0.418425,13,1400,187,2.9,Active,2022-03-18
ORD-1236,0000-1236,PD-417,Samsung Headphones Model 417,2,5760,1452,1516,50,Credit Card,Delivered,11634,2023-03-13,Amit Kumar,Male,59,amit1236@example.com,9602098911,Pune,Maharashtra,India,251747,45884,Elite,1800,Mobile Mobile App,1966-08-20,PAY-31236,Success,200.16,0.0,,2023-03-13,Electronics,Headphones,Samsung,SKU-ELE-0417,23669,30152,0.215011,46,804,78,3.1,Active,2022-03-24
ORD-1315,0000-1315,PD-485,Samsung Headphones Model 485,3,27566,3948,1427,50,COD,Delivered,80227,2023-11-28,Rahul Das,Female,59,rahul1315@example.com,9602098990,Hyderabad,Telangana,India,676170,45103,VIP,6413 pts,Mobile App,1966-10-13,PAY-31315,Success,13.14,0.0,,2023-11-28,Electronics,Headphones,Samsung,SKU-ELE-0485,5840,10850,0.461751,58,557,135,4.4,Active,2025-02-26
ORD-1398,0000-1398,PD-430,Huawei TV Model 430,2,19857,1061,566,100,COD,Delivered,39319,2023-01-27,Priya Chatterjee,Other,31,priya1398@example.com,9602099073,Ahmedabad,Gujarat,India,123558,45376,Elite,1800,Mobile Mobile App,1994-08-26,PAY-31398,Success,89.21,0.0,,2023-01-27,Electronics,TV,Huawei,SKU-ELE-0430,19318,31005,0.376939,42,711,50,4.9,Active,2022-09-26
ORD-1400,0000-1400,PD-410,Iconic Makeup Model 410,2,27552,4407,1616,50,Debit Card,Delivered,52363,2023-11-27,Aakash Iyer,Female,48,aakash1400@example.com,9602099075,Lucknow,Uttar Pradesh,India,297333,44997,New,137,Mobile App,1977-08-30,PAY-31400,Success,289.52,0.0,,2023-11-27,Beauty,Makeup,Iconic,SKU-BEA-0410,14251,27381,0.47953,8,1747,20,4.4,Discontinued,2022-07-11
ORD-1505,0000-1505,PD-345,Nike Bags Model 345,2,22022,3964,1461,150,Credit Card,Delivered,41691,2023-02-21,Ritu Gupta,Female,36,ritu1505@example.com,9602099180,Hyderabad,Telangana,India,455609,44980,New,137,Desktop site,1990-01-27,PAY-31505,Success,272.89,0.0,,2023-02-21,Fashion,Bags,Nike,SKU-FAS-0345,19324,24683,0.217113,50,375,53,4.0,Active,2025-03-23
ORD-1616,0000-1616,PD-322,Croma Headphones Model 322,3,23392,201,1521,100,Net Banking,Delivered,71596,2023-10-28,Rahul Sharma,Female,44,rahul1616@example.com,9602099291,Pune,Maharashtra,India,393321,45364,Elite,1466,Mobile Mobile App,1981-05-20,PAY-31616,Success,133.18,0.0,,2023-10-28,Electronics,Headphones,Croma,SKU-ELE-0322,17419,17799,0.0213495,2,950,63,4.2,Discontinued,2024-04-18
ORD-1840,0000-1840,PD-126,Godrej Furniture Model 126,1,39421,2536,1915,0,COD,Delivered,38800,2023-09-10,Rahul Das,Other,34,rahul1840@example.com,9602099515,Lucknow,Uttar Pradesh,India,734365,45866,New,102,Mobile App,1992-01-09,PAY-31840,Success,222.88,0.0,,2023-09-10,Home,Furniture,Godrej,SKU-HOM-0126,22277,36510,0.389838,4,1036,21,4.6,Active,2022-02-22
ORD-1868,0000-1868,PD-487,Campus Fitness Model 487,2,11793,3033,1897,50,Net Banking,Cancelled,22500,2023-05-21,Vikas Gupta,Male,43,vikas1868@example.com,9602099543,Ahmedabad,Gujarat,India,938869,45516,Elite,1980,Mobile App,1982-03-21,PAY-31868,Success,7.42,0.0,,2023-05-21,Sports,Fitness,Campus,SKU-SPO-0487,28252,28691,0.015301,47,592,59,3.3,Active,2024-05-18
ORD-1893,0000-1893,PD-200,Lenovo Laptop Model 200,3,13569,3541,1496,50,COD,Delivered,38712,2023-04-11,Sneha Chatterjee,Female,48,sneha1893@example.com,9602099568,Bengaluru,Karnataka,India,328452,45282,New,102,Mobile App,1977-10-28,PAY-31893,Failed,9.96,22415.0,2023-06-12,2023-04-11,Electronics,Laptop,Lenovo,SKU-ELE-0200,2538,12497,0.796911,25,342,42,3.9,Active,2025-05-12
ORD-2040,0000-2040,PD-012,Hawkins Kitchen Model 12,1,21528,2414,1994,150,UPI,Delivered,21258,2023-09-22,Suresh Singh,Other,51,suresh2040@example.com,9602099715,Lucknow,Uttar Pradesh,India,799689,44942,Elite,1634,Mobile App,1974-11-08,PAY-32040,Success,188.3,0.0,,2023-09-22,Home,Kitchen,Hawkins,SKU-HOM-0012,28072,38730,0.275187,44,403,152,4.3,Active,2023-02-27
ORD-2164,0000-2164,PD-061,HRX Sportswear Model 61,4,1183,741,1224,50,Debit Card,Delivered,5265,2023-11-29,Kavita Das,Other,40,kavita2164@example.com,9602099839,Chennai,Tamil Nadu,India,511232,45519,New,102,Desktop site,1985-05-21,PAY-32164,Success,129.06,0.0,,2023-11-29,Sports,Sportswear,HRX,SKU-SPO-0061,4950,15882,0.688326,9,1226,48,3.0,Active,2022-08-20
ORD-2320,0000-2320,PD-037,Pureocean Haircare Model 37,2,13067,2620,1096,100,COD,Cancelled,24710,2023-05-11,Suresh Verma,Female,39,suresh2320@example.com,9602099995,Lucknow,Uttar Pradesh,India,152643,45872,New,102,Mobile Mobile App,1986-07-22,PAY-32320,Success,134.45,0.0,,2023-05-11,Beauty,Haircare,Pureocean,SKU-BEA-0037,22926,35122,0.347247,6,79,107,3.9,Active,2024-09-20
ORD-2419,0000-2419,PD-009,Livon Makeup Model 9,1,5366,445,455,150,Credit Card,Delivered,5526,2023-08-06,Vikas Das,Male,38,vikas2419@example.com,9602100094,Jaipur,Rajasthan,India,461123,45674,Elite,1421,Mobile Mobile App,1987-08-29,PAY-32419,Failed,91.05,2790.0,2023-03-13,2023-08-06,Beauty,Makeup,Livon,SKU-BEA-0009,16891,22843,0.260561,38,288,192,5.0,Active,2024-08-22
ORD-2467,0000-2467,PD-342,Campus Outdoor Model 342,2,8903,3711,591,150,Credit Card,Cancelled,14836,2023-10-20,Suresh Gupta,Other,35,suresh2467@example.com,9602100142,Kolkata,West Bengal,India,316824,45880,VIP,5262 pts,Mobile App,1990-12-04,PAY-32467,Success,103.45,0.0,,2023-10-20,Sports,Outdoor,Campus,SKU-SPO-0342,25415,26496,0.0407986,55,1137,121,4.5,Active,2023-08-18
ORD-2690,0000-2690,PD-139,Iconic Haircare Model 139,2,14363,1968,1592,50,UPI,Delivered,28400,2023-05-07,Kiran Sharma,Male,60,kiran2690@example.com,9602100365,Lucknow,Uttar Pradesh,India,803351,45878,Elite,1564,Mobile App,1965-11-19,PAY-32690,Success,75.46,0.0,,2023-05-07,Beauty,Haircare,Iconic,SKU-BEA-0139,9131,21560,0.576484,37,409,78,2.7,Active,2025-10-30
ORD-2787,0000-2787,PD-464,Adidas Outdoor Model 464,4,11591,453,1900,100,UPI,Delivered,47911,2023-09-17,Aarav Das,Female,25,aarav2787@example.com,9602100462,Kolkata,West Bengal,India,556179,45109,New,102,Desktop site,2001-02-08,PAY-32787,Success,215.32,0.0,,2023-09-17,Sports,Outdoor,Adidas,SKU-SPO-0464,16388,21595,0.241121,11,1648,106,2.6,Discontinued,2023-05-13
ORD-2973,0000-2973,PD-420,Boat Laptop Model 420,2,1151,591,348,150,Debit Card,Delivered,2209,2023-02-08,Kavita Chatterjee,Female,52,kavita2973@example.com,9602100648,Bengaluru,Karnataka,India,578258,45748,Elite,1106,Mobile App,1973-08-16,PAY-32973,Success,110.45,0.0,,2023-02-08,Electronics,Laptop,Boat,SKU-ELE-0420,13257,26191,0.493834,52,480,192,3.3,Active,2023-02-07
ORD-3370,0000-3370,PD-088,Biotique Haircare Model 88,2,4175,2090,1656,0,Net Banking,Delivered,7916,2023-10-01,Vikas Chatterjee,Other,30,vikas3370@example.com,9602101045,Lucknow,Uttar Pradesh,India,590584,45275,New,102,Mobile App,1995-08-21,PAY-33370,Success,259.04,0.0,,2023-10-01,Beauty,Haircare,Biotique,SKU-BEA-0088,2312,12780,0.819092,39,26,53,2.7,Active,2023-06-23
ORD-3404,0000-3404,PD-085,Xiaomi TV Model 85,4,6322,4734,1139,50,UPI,Delivered,21743,2023-04-13,Suresh Iyer,Male,65,suresh3404@example.com,9602101079,Chennai,Tamil Nadu,India,193864,44873,New,102,Desktop site,1960-06-04,PAY-33404,Success,40.13,0.0,,2023-04-13,Electronics,TV,Xiaomi,SKU-ELE-0085,17757,31866,0.44276,45,1172,192,2.8,Active,2024-03-01
ORD-3590,0000-3590,PD-347,Xiaomi TV Model 347,1,9791,411,1332,150,Net Banking,Delivered,10862,2023-05-14,Aakash Mehta,Male,31,aakash3590@example.com,9602101265,Lucknow,Uttar Pradesh,India,795246,45494,New,102,Mobile Mobile App,1995-01-31,PAY-33590,Success,170.28,0.0,,2023-05-14,Electronics,TV,Xiaomi,SKU-ELE-0347,27274,37333,0.26944,37,392,32,3.7,Active,2022-08-08
ORD-3629,0000-3629,PD-018,Lakme Skincare Model 18,1,35711,510,1444,50,UPI,Delivered,36695,2023-09-15,Ananya Iyer,Female,37,ananya3629@example.com,9602101304,Jaipur,Rajasthan,India,301312,46030,Elite,1106,Mobile Mobile App,1988-10-28,PAY-33629,Success,271.96,0.0,,2023-09-15,Beauty,Skincare,Lakme,SKU-BEA-0018,22784,34738,0.344119,34,1312,35,3.0,Active,2022-05-01
ORD-3747,0000-3747,PD-010,Adidas Outdoor Model 10,1,15670,4468,1755,150,Credit Card,Returned,13107,2023-04-05,Rohan Singh,Female,38,rohan3747@example.com,9602101422,Kolkata,West Bengal,India,508497,45834,New,102,Desktop site,1987-07-04,PAY-33747,Success,185.67,0.0,,2023-04-05,Sports,Outdoor,Adidas,SKU-SPO-0010,19724,24311,0.18868,41,1476,161,3.6,Active,2025-05-10
ORD-4050,0000-4050,PD-008,Campus Fitness Model 8,2,5853,2774,1808,100,Debit Card,Delivered,10840,2023-08-31,Sneha Chatterjee,Male,32,sneha4050@example.com,9602101725,Lucknow,Uttar Pradesh,India,689879,45253,Elite,1106,Mobile App,1993-12-11,PAY-34050,Failed,147.68,19153.0,2023-08-31,2023-08-31,Sports,Fitness,Campus,SKU-SPO-0008,27582,41451,0.334588,39,629,167,3.5,Active,2024-01-26
ORD-4058,0000-4058,PD-281,Nicobar Decor Model 281,3,2393,3768,1579,0,Credit Card,Delivered,4990,2023-06-05,Ananya Kumar,Male,39,ananya4058@example.com,9602101733,Ahmedabad,Gujarat,India,226587,45279,New,102,Desktop site,1986-04-03,PAY-34058,Success,274.82,0.0,,2023-06-05,Home,Decor,Nicobar,SKU-HOM-0281,28752,41564,0.308248,21,548,188,4.2,Active,2024-09-15
ORD-4134,0000-4134,PD-391,Max Fashion Watches Model 391,4,5324,4007,488,0,COD,Delivered,17777,2023-04-19,Neha Patel,Female,48,neha4134@example.com,9602101809,Chennai,Tamil Nadu,India,783478,44927,Elite,1106,Desktop site,1977-10-18,PAY-34134,Success,88.93,0.0,,2023-04-19,Fashion,Watches,Max Fashion,SKU-FAS-0391,20053,33925,0.408902,2,1186,22,4.9,Discontinued,2023-09-18
ORD-4226,0000-4226,PD-187,Lotus Skincare Model 187,3,34929,2154,1279,0,Net Banking,Delivered,103912,2023-01-16,Ritu Das,Other,54,ritu4226@example.com,9602101901,Mumbai,Maharashtra,India,365743,45817,New,102,Desktop site,1971-02-17,PAY-34226,Success,288.47,0.0,,2023-01-16,Beauty,Skincare,Lotus,SKU-BEA-0187,19105,24318,0.214368,24,300,94,2.7,Active,2022-05-24
ORD-4262,0000-4262,PD-248,Nike Bags Model 248,4,15302,2081,1561,0,Debit Card,Returned,60688,2023-11-14,Rahul Iyer,Male,50,rahul4262@example.com,9602101937,Delhi,Delhi,India,519950,45591,Elite,1106,Mobile App,1976-01-13,PAY-34262,Success,241.42,0.0,,2023-11-14,Fashion,Bags,Nike,SKU-FAS-0248,12127,26236,0.537773,3,1615,79,4.4,Active,2022-11-16
ORD-4312,0000-4312,PD-361,Pureocean Haircare Model 361,2,1664,2843,1327,0,Net Banking,Delivered,1812,2023-09-01,Ananya Das,Male,49,ananya4312@example.com,9602101987,Delhi,Delhi,India,610984,45204,New,102,Mobile App,1976-10-28,PAY-34312,Success,269.37,0.0,,2023-09-01,Beauty,Haircare,Pureocean,SKU-BEA-0361,1191,13985,0.914837,28,252,129,4.0,Active,2025-04-29
ORD-4412,0000-4412,PD-172,Huawei Tablet Model 172,1,3273,4076,1985,100,Debit Card,Delivered,1282,2023-12-03,Sneha Chatterjee,Female,64,sneha4412@example.com,9602102087,Delhi,Delhi,India,221663,45218,VIP,3393 pts,Desktop site,1961-05-08,PAY-34412,Success,173.25,0.0,,2023-12-03,Electronics,Tablet,Huawei,SKU-ELE-0172,17643,28018,0.370298,0,719,101,3.6,Active,2024-02-11
ORD-4469,0000-4469,PD-120,Puma Fitness Model 120,3,1272,522,60,100,Debit Card,Delivered,3454,2023-08-23,Ritu Patel,Female,23,ritu4469@example.com,9602102144,Jaipur,Rajasthan,India,773650,45491,New,102,Desktop site,2002-12-26,PAY-34469,Failed,21.12,14698.0,2024-06-19,2023-08-23,Sports,Fitness,Puma,SKU-SPO-0120,28616,30194,0.052262,20,1639,101,2.5,Active,2024-06-27
